,Model,Accel,batchsize,avg_runtime,50th_pct,90th_pct,95th_pct
640,genderNet_13,onnxruntime_cpu,51,88.8700110912323,86.8935585021972,89.7144079208374,89.7925376892089
641,genderNet_13,onnxruntime_cpu,52,89.8068287372589,87.976336479187,90.7482147216796,90.9220814704895
642,genderNet_13,onnxruntime_cpu,53,90.74729418754569,88.8102054595947,90.9070253372192,91.91504716873169
643,genderNet_13,onnxruntime_cpu,54,91.937949180603,89.9747610092163,92.1000957489013,93.0237293243408
644,genderNet_13,onnxruntime_cpu,55,93.2694001197814,91.24314785003659,93.41297149658199,94.3296790122985
645,genderNet_13,onnxruntime_cpu,56,94.0449938774108,92.04304218292229,94.33870315551749,95.4086899757385
646,genderNet_13,onnxruntime_cpu,57,94.63354897499079,92.3104286193847,94.474196434021,94.8384523391723
647,genderNet_13,onnxruntime_cpu,58,96.31077003479,94.3051576614379,96.47068977355951,97.00009822845459
648,genderNet_13,onnxruntime_cpu,59,96.5017511844635,94.179630279541,96.3868618011474,96.96189165115351
649,genderNet_13,onnxruntime_cpu,60,98.9016759395599,96.6397523880004,99.1182565689086,100.3381609916687
650,genderNet_13,onnxruntime_cpu,61,98.9509978294372,96.5442657470703,99.137544631958,99.2995023727417
651,genderNet_13,onnxruntime_cpu,62,100.1466796398162,97.5620746612548,100.2249956130981,100.3800749778747
652,genderNet_13,onnxruntime_cpu,63,101.186734676361,98.7205505371093,101.2444019317626,101.419460773468
653,genderNet_13,onnxruntime_cpu,64,107.8772053718566,105.6745052337646,106.4489364624023,106.56404495239249
654,genderNet_16,onnxruntime_cpu,1,5.8125109672546005,4.5284032821655,4.5592784881591,4.5704960823059
655,genderNet_16,onnxruntime_cpu,2,12.709691047668398,12.0439529418945,12.1042966842651,12.1295571327209
656,genderNet_16,onnxruntime_cpu,3,14.5388622283935,13.7958526611328,13.833284378051701,13.8516783714294
657,genderNet_16,onnxruntime_cpu,4,16.3679602146148,15.5849456787109,15.682482719421301,15.724730491638102
658,genderNet_16,onnxruntime_cpu,5,15.0295667648315,14.2396688461303,14.4821166992187,14.552891254425
659,genderNet_16,onnxruntime_cpu,6,16.419222831726,15.582799911498999,15.790414810180598,15.842413902282699
660,genderNet_16,onnxruntime_cpu,7,20.6768083572387,19.781589508056598,20.0446128845214,20.1075196266174
661,genderNet_16,onnxruntime_cpu,8,20.6270606517791,19.781708717346103,20.284008979797303,20.3557610511779
662,genderNet_16,onnxruntime_cpu,9,24.8184266090393,23.8913297653198,24.259710311889602,24.343883991241402
663,genderNet_16,onnxruntime_cpu,10,26.041452884674,25.191545486450103,25.661754608154197,25.748336315155
664,genderNet_16,onnxruntime_cpu,11,28.585950613021797,27.4890661239624,27.903556823730398,27.9882669448852
665,genderNet_16,onnxruntime_cpu,12,29.7143378257751,28.7491083145141,29.0754079818725,29.2073249816894
666,genderNet_16,onnxruntime_cpu,13,31.774121999740597,30.7263135910034,30.9646368026733,31.041657924652
667,genderNet_16,onnxruntime_cpu,14,32.9232769012451,31.7425727844238,31.919288635253903,31.962919235229396
668,genderNet_16,onnxruntime_cpu,15,34.2287788391113,32.9563617706298,33.107590675354004,33.8900446891784
669,genderNet_16,onnxruntime_cpu,16,35.00199818611139,33.882737159729,34.0969562530517,34.127283096313406
670,genderNet_16,onnxruntime_cpu,17,45.4011399745941,44.3214178085327,44.8267698287963,45.068264007568295
671,genderNet_16,onnxruntime_cpu,18,46.468443632125805,45.3740358352661,46.029758453369105,46.202659606933494
672,genderNet_16,onnxruntime_cpu,19,49.4658803939819,48.247218132019,48.8507270812988,49.0325212478637
673,genderNet_16,onnxruntime_cpu,20,51.306025266647296,50.1172542572021,50.680565834045396,50.8756160736083
674,genderNet_16,onnxruntime_cpu,21,53.1048095226287,51.8847703933715,52.4990797042846,52.7475357055664
675,genderNet_16,onnxruntime_cpu,22,54.8995792865753,53.5790920257568,54.2018413543701,54.407942295074406
676,genderNet_16,onnxruntime_cpu,23,56.6543290615081,55.2527904510498,55.8364629745483,56.0388088226318
677,genderNet_16,onnxruntime_cpu,24,56.8863499164581,55.440068244934,56.030011177062896,56.306254863739
678,genderNet_16,onnxruntime_cpu,25,59.454576015472405,57.3436021804809,57.9431772232055,58.2459688186645
679,genderNet_16,onnxruntime_cpu,26,60.1053524017334,58.4701299667358,59.0217351913452,59.3133568763732
680,genderNet_16,onnxruntime_cpu,27,61.162775993347104,59.526085853576596,60.101556777954094,60.431587696075404
681,genderNet_16,onnxruntime_cpu,28,62.410875320434506,60.7522726058959,61.3352298736572,61.617696285247796
682,genderNet_16,onnxruntime_cpu,29,63.6786513328552,61.839818954467695,62.3791694641113,62.5580430030822
683,genderNet_16,onnxruntime_cpu,30,64.9107990264892,63.0164146423339,63.584804534912095,64.30184841156
684,genderNet_16,onnxruntime_cpu,31,65.98249363899231,64.407467842102,64.66894149780269,64.7361278533935
685,genderNet_16,onnxruntime_cpu,32,66.6420998573303,64.873456954956,65.5162572860717,65.5877947807312
686,genderNet_16,onnxruntime_cpu,33,79.8149192333221,77.878713607788,79.5215368270874,79.8509359359741
687,genderNet_16,onnxruntime_cpu,34,81.17671227455139,79.4301033020019,81.07740879058831,81.4115285873413
688,genderNet_16,onnxruntime_cpu,35,83.2277762889862,81.6572904586792,82.909345626831,83.36522579193111
689,genderNet_16,onnxruntime_cpu,36,84.68022108078,83.07945728302,84.6659183502197,85.1836681365966
690,genderNet_16,onnxruntime_cpu,37,85.30189156532279,83.4115743637085,85.3964805603027,85.8834981918335
691,genderNet_16,onnxruntime_cpu,38,87.8463745117187,85.7907533645629,88.2625102996826,88.6800646781921
692,genderNet_16,onnxruntime_cpu,39,88.1309704780578,85.8027935028076,88.292121887207,88.7184023857116
693,genderNet_16,onnxruntime_cpu,40,89.2747135162353,87.1118307113647,89.1198396682739,89.860463142395
694,genderNet_16,onnxruntime_cpu,41,90.1422851085662,87.8748893737793,89.8942470550537,90.56671857833861
695,genderNet_16,onnxruntime_cpu,42,91.4250600337982,89.04135227203359,91.16265773773189,91.8703317642211
696,genderNet_16,onnxruntime_cpu,43,92.361652135849,90.0919437408447,91.60647392272949,91.8455958366394
697,genderNet_16,onnxruntime_cpu,44,93.6251311302185,91.434359550476,92.8730964660644,93.4318900108337
698,genderNet_16,onnxruntime_cpu,45,94.9452197551727,92.8391218185424,94.13135051727289,95.2394008636474
699,genderNet_16,onnxruntime_cpu,46,96.1523807048797,94.0159559249877,95.35434246063231,96.793782711029
700,genderNet_16,onnxruntime_cpu,47,96.9216816425323,94.6623086929321,96.0339069366455,96.31434679031369
701,genderNet_16,onnxruntime_cpu,48,97.7126500606536,95.129370689392,97.12216854095459,97.3326086997985
702,genderNet_16,onnxruntime_cpu,49,110.9370222091674,108.119249343872,110.37435531616211,111.4455103874206
703,genderNet_16,onnxruntime_cpu,50,112.25690746307369,109.2928647994995,111.8210792541503,113.5474801063537
704,genderNet_16,onnxruntime_cpu,51,113.15777277946471,110.3420257568359,112.9132747650146,114.052939414978
705,genderNet_16,onnxruntime_cpu,52,114.5573773384094,111.5883588790893,114.4159317016601,116.1848545074462
706,genderNet_16,onnxruntime_cpu,53,115.7255256175994,112.90395259857169,115.3318166732788,116.2215590476989
707,genderNet_16,onnxruntime_cpu,54,116.91430330276489,114.0823364257812,116.6572093963623,117.74286031723021
708,genderNet_16,onnxruntime_cpu,55,118.39069271087641,115.4084205627441,117.9082155227661,118.6313390731811
709,genderNet_16,onnxruntime_cpu,56,118.3792791366577,115.5073642730712,117.3458814620971,118.4684634208679
710,genderNet_16,onnxruntime_cpu,57,120.5164413452148,117.5894737243652,120.12467384338379,121.2795972824096
711,genderNet_16,onnxruntime_cpu,58,120.867912530899,117.7704334259033,119.86188888549799,121.1614966392517
712,genderNet_16,onnxruntime_cpu,59,121.8671808242797,118.8020706176757,121.017050743103,122.4881529808044
713,genderNet_16,onnxruntime_cpu,60,123.0393075942993,120.0113296508789,121.8157529830932,123.1125116348266
714,genderNet_16,onnxruntime_cpu,61,124.1250171661376,120.9813356399536,122.6949691772461,123.881721496582
715,genderNet_16,onnxruntime_cpu,62,125.3651490211486,122.4617958068847,124.1246461868286,124.247121810913
716,genderNet_16,onnxruntime_cpu,63,126.44640517234801,122.9860782623291,125.4449367523193,126.36599540710449
717,genderNet_16,onnxruntime_cpu,64,132.0939364433288,128.83210182189939,130.40931224822998,131.0220003128051
718,genderNet_19,onnxruntime_cpu,1,6.7499215602874,5.289912223815899,5.3305864334106,5.341625213623001
719,genderNet_19,onnxruntime_cpu,2,13.9897379875183,13.235330581665,13.269925117492601,13.2892370223999
720,genderNet_19,onnxruntime_cpu,3,16.3358244895935,15.4376029968261,15.4783725738525,15.4910326004028
721,genderNet_19,onnxruntime_cpu,4,18.455591201782198,17.6223516464233,17.7767276763916,17.820930480957
722,genderNet_19,onnxruntime_cpu,5,18.3381559848785,17.369031906127898,17.6776885986328,17.7510023117065
723,genderNet_19,onnxruntime_cpu,6,19.8918054103851,18.9026594161987,19.2230224609375,19.3014502525329
724,genderNet_19,onnxruntime_cpu,7,25.5410559177398,24.542331695556598,24.9459981918334,25.0182509422302
